MagX:,MagY:,MagZ:,Mag:,is data good?,try it myself,is data good?,,,,,,,
56,-592,-408,551.164,TRUE,721.1546297,TRUE,,,,,,,
56,-591,-409,540.343,TRUE,720.9008254,TRUE,,,,,,,
55,-590,-408,538.202,TRUE,719.4365851,TRUE,,,,,,,
56,-591,-408,536.143,TRUE,720.3339503,TRUE,,,,,,,
55,-592,-408,534.754,TRUE,721.0776657,TRUE,,,,,,,
54,-592,-409,529.774,TRUE,721.5684306,TRUE,,,,,,,
55,-591,-408,523.162,TRUE,720.2568986,TRUE,,,,,,,
56,-590,-407,513.219,TRUE,718.9471469,TRUE,,,,,,,
56,-591,-408,510.198,TRUE,720.3339503,TRUE,,,,,,,
56,-592,-408,503.979,TRUE,721.1546297,TRUE,,,,,,,
57,-594,-410,504.548,TRUE,724.0062154,TRUE,,,,,,,
56,-591,-407,498.325,TRUE,719.7680182,TRUE,,,,,,,
57,-591,-408,487.173,TRUE,720.4123819,TRUE,,,,,,,
57,-590,-408,497.476,TRUE,719.5922457,TRUE,,,,,,,
57,-591,-409,495.384,TRUE,720.9791953,TRUE,,,,,,,
56,-590,-409,474.732,TRUE,720.0812454,TRUE,,,,,,,
56,-591,-408,445.889,TRUE,720.3339503,TRUE,,,,,,,
55,-591,-409,434.65,TRUE,720.8238342,TRUE,,,,,,,
56,-591,-407,423.516,TRUE,719.7680182,TRUE,,,,,,,
56,-591,-408,427.465,TRUE,720.3339503,TRUE,,,,,,,
56,-590,-409,446.378,TRUE,720.0812454,TRUE,,,,,,,
55,-591,-409,455.207,TRUE,720.8238342,TRUE,,,,,,,
56,-592,-409,461.271,TRUE,721.7208602,TRUE,,,,,,,
56,-591,-408,463.303,TRUE,720.3339503,TRUE,,,,,,,
55,-590,-406,464.902,TRUE,718.3042531,TRUE,,,,,,,
57,-591,-409,464.934,TRUE,720.9791953,TRUE,,,,,,,
58,-590,-410,474.997,TRUE,720.8078801,TRUE,,,,,,,
58,-591,-410,476.152,TRUE,721.6266348,TRUE,,,,,,,
56,-591,-409,478.951,TRUE,720.9008254,TRUE,,,,,,,
56,-593,-407,473.452,TRUE,721.4111172,TRUE,,,,,,,
57,-593,-410,467.617,TRUE,723.1860065,TRUE,,,,,,,
57,-590,-409,463.589,TRUE,720.1597045,TRUE,,,,,,,
55,-592,-409,458.102,TRUE,721.6439565,TRUE,,,,,,,
56,-591,-408,457.352,TRUE,720.3339503,TRUE,,,,,,,
57,-592,-407,457.717,TRUE,720.6677459,TRUE,,,,,,,
56,-591,-410,457.281,TRUE,721.468641,TRUE,,,,,,,
55,-591,-408,456.932,TRUE,720.2568986,TRUE,,,,,,,
56,-591,-409,455.878,TRUE,720.9008254,TRUE,,,,,,,
57,-592,-409,460.371,TRUE,721.799141,TRUE,,,,,,,
57,-591,-408,461.583,TRUE,720.4123819,TRUE,,,,,,,
57,-590,-407,465.009,TRUE,719.0257297,TRUE,,,,,,,
57,-590,-408,458.05,TRUE,719.5922457,TRUE,,,,,,,
58,-590,-408,450.61,TRUE,719.6721476,TRUE,,,,,,,
57,-589,-409,438.329,TRUE,719.3406703,TRUE,,,,,,,
57,-593,-408,432.945,TRUE,722.0540146,TRUE,,,,,,,
57,-593,-408,433.315,TRUE,722.0540146,TRUE,,,,,,,
57,-590,-408,436.829,TRUE,719.5922457,TRUE,,,,,,,
58,-591,-409,449.022,TRUE,721.0589435,TRUE,,,,,,,
58,-591,-406,453.574,TRUE,719.3615225,TRUE,,,,,,,
57,-590,-408,464.704,TRUE,719.5922457,TRUE,,,,,,,
58,-591,-407,472.048,TRUE,719.9263851,TRUE,,,,,,,
56,-591,-409,487.193,TRUE,720.9008254,TRUE,,,,,,,
59,-591,-408,489.926,TRUE,720.5733828,TRUE,,,,,,,
57,-591,-407,497.87,TRUE,719.8465114,TRUE,,,,,,,
57,-590,-408,498.216,TRUE,719.5922457,TRUE,,,,,,,
57,-589,-409,498.323,TRUE,719.3406703,TRUE,,,,,,,
57,-592,-408,494.15,TRUE,721.2329721,TRUE,,,,,,,
56,-590,-409,492.713,TRUE,720.0812454,TRUE,,,,,,,
56,-593,-409,489.417,TRUE,722.5413483,TRUE,,,,,,,
57,-593,-408,478.692,TRUE,722.0540146,TRUE,,,,,,,
56,-590,-407,473.541,TRUE,718.9471469,TRUE,,,,,,,
58,-593,-408,469.072,TRUE,722.1336441,TRUE,,,,,,,
58,-590,-409,461.009,TRUE,720.2395435,TRUE,,,,,,,
56,-591,-410,462.72,TRUE,721.468641,TRUE,,,,,,,
57,-592,-409,469.802,TRUE,721.799141,TRUE,,,,,,,
56,-590,-407,467.359,TRUE,718.9471469,TRUE,,,,,,,
59,-592,-411,467.009,TRUE,723.0947379,TRUE,,,,,,,
56,-592,-407,468.072,TRUE,720.5893421,TRUE,,,,,,,
57,-590,-409,467.194,TRUE,720.1597045,TRUE,,,,,,,
58,-590,-408,468.619,TRUE,719.6721476,TRUE,,,,,,,
57,-590,-407,474.082,TRUE,719.0257297,TRUE,,,,,,,
57,-591,-409,480.286,TRUE,720.9791953,TRUE,,,,,,,
57,-591,-407,485.317,TRUE,719.8465114,TRUE,,,,,,,
58,-591,-408,489.886,TRUE,720.4921929,TRUE,,,,,,,
56,-592,-408,499.193,TRUE,721.1546297,TRUE,,,,,,,
59,-591,-411,510.767,TRUE,722.2762629,TRUE,,,,,,,
59,-591,-409,514.418,TRUE,721.1400696,TRUE,,,,,,,
58,-590,-409,532.667,TRUE,720.2395435,TRUE,,,,,,,
58,-590,-407,536.739,TRUE,719.1056946,TRUE,,,,,,,
58,-592,-409,545.505,TRUE,721.8787987,TRUE,,,,,,,
57,-590,-408,549.637,TRUE,719.5922457,TRUE,,,,,,,
59,-590,-407,556.493,TRUE,719.187041,TRUE,,,,,,,
57,-591,-409,561.315,TRUE,720.9791953,TRUE,,,,,,,
58,-590,-409,571.12,TRUE,720.2395435,TRUE,,,,,,,
58,-590,-410,569.562,TRUE,720.8078801,TRUE,,,,,,,
57,-591,-409,573.667,TRUE,720.9791953,TRUE,,,,,,,
59,-591,-408,577.604,TRUE,720.5733828,TRUE,,,,,,,
58,-591,-409,575.609,TRUE,721.0589435,TRUE,,,,,,,
58,-591,-409,578.469,TRUE,721.0589435,TRUE,,,,,,,
59,-591,-409,575.238,TRUE,721.1400696,TRUE,,,,,,,
58,-591,-409,569.513,TRUE,721.0589435,TRUE,,,,,,,
58,-590,-408,552.059,TRUE,719.6721476,TRUE,,,,,,,
58,-591,-407,551.099,TRUE,719.9263851,TRUE,,,,,,,
59,-591,-410,540.842,TRUE,721.7076971,TRUE,,,,,,,
58,-590,-408,522.594,TRUE,719.6721476,TRUE,,,,,,,
59,-590,-407,517.585,TRUE,719.187041,TRUE,,,,,,,
57,-589,-409,509.466,TRUE,719.3406703,TRUE,,,,,,,
59,-592,-408,509.809,TRUE,721.3937898,TRUE,,,,,,,
58,-589,-408,510.163,TRUE,718.8525579,TRUE,,,,,,,
56,-590,-410,514.258,TRUE,720.6497069,TRUE,,,,,,,
57,-592,-409,521.311,TRUE,721.799141,TRUE,,,,,,,
57,-588,-406,525.245,TRUE,716.8186661,TRUE,,,,,,,
57,-591,-408,516.262,TRUE,720.4123819,TRUE,,,,,,,
57,-592,-407,509.238,TRUE,720.6677459,TRUE,,,,,,,
58,-591,-407,489.463,TRUE,719.9263851,TRUE,,,,,,,
60,-591,-407,485.582,TRUE,720.0902721,TRUE,,,,,,,
59,-592,-409,482.983,TRUE,721.9598327,TRUE,,,,,,,
59,-591,-407,480.703,TRUE,720.0076388,TRUE,,,,,,,
58,-590,-410,476.871,TRUE,720.8078801,TRUE,,,,,,,
59,-591,-409,472.802,TRUE,721.1400696,TRUE,,,,,,,
59,-590,-409,461.063,TRUE,720.3207619,TRUE,,,,,,,
58,-592,-410,455.51,TRUE,722.4458457,TRUE,,,,,,,
57,-590,-408,440.161,TRUE,719.5922457,TRUE,,,,,,,
58,-591,-408,438.544,TRUE,720.4921929,TRUE,,,,,,,
59,-592,-408,438.18,TRUE,721.3937898,TRUE,,,,,,,
60,-591,-408,432.012,TRUE,720.6559512,TRUE,,,,,,,
57,-590,-408,427.137,TRUE,719.5922457,TRUE,,,,,,,
58,-590,-411,428.309,TRUE,721.3771552,TRUE,,,,,,,
59,-592,-409,425.904,TRUE,721.9598327,TRUE,,,,,,,
59,-592,-407,426.368,TRUE,720.8286898,TRUE,,,,,,,
59,-591,-406,428.57,TRUE,719.44284,TRUE,,,,,,,
57,-592,-409,435.621,TRUE,721.799141,TRUE,,,,,,,
58,-590,-408,442.182,TRUE,719.6721476,TRUE,,,,,,,
60,-590,-408,450.282,TRUE,719.8360925,TRUE,,,,,,,
59,-590,-407,454.357,TRUE,719.187041,TRUE,,,,,,,
59,-590,-407,466.028,TRUE,719.187041,TRUE,,,,,,,
57,-590,-408,466.731,TRUE,719.5922457,TRUE,,,,,,,
58,-590,-410,471.005,TRUE,720.8078801,TRUE,,,,,,,
59,-591,-409,469.384,TRUE,721.1400696,TRUE,,,,,,,
58,-589,-408,470.024,TRUE,718.8525579,TRUE,,,,,,,
62,-592,-409,470.073,TRUE,722.2111879,TRUE,,,,,,,
59,-592,-408,468.499,TRUE,721.3937898,TRUE,,,,,,,
60,-590,-409,466.387,TRUE,720.4033592,TRUE,,,,,,,
60,-590,-408,448.113,TRUE,719.8360925,TRUE,,,,,,,
60,-589,-408,426.706,TRUE,719.0166897,TRUE,,,,,,,
58,-589,-406,417.27,TRUE,717.7193045,TRUE,,,,,,,
59,-591,-408,398.303,TRUE,720.5733828,TRUE,,,,,,,
60,-591,-407,394.996,TRUE,720.0902721,TRUE,,,,,,,
59,-590,-406,393.067,TRUE,718.6215972,TRUE,,,,,,,
59,-592,-406,392.945,TRUE,720.2645347,TRUE,,,,,,,
60,-591,-409,394.173,TRUE,721.2225731,TRUE,,,,,,,
58,-591,-408,395.244,TRUE,720.4921929,TRUE,,,,,,,
59,-590,-407,393.891,TRUE,719.187041,TRUE,,,,,,,
58,-590,-409,399.417,TRUE,720.2395435,TRUE,,,,,,,
60,-591,-407,399.846,TRUE,720.0902721,TRUE,,,,,,,
59,-590,-409,406.727,TRUE,720.3207619,TRUE,,,,,,,
61,-591,-408,396.227,TRUE,720.7398976,TRUE,,,,,,,
59,-590,-408,397.825,TRUE,719.75343,TRUE,,,,,,,
59,-590,-409,398.749,TRUE,720.3207619,TRUE,,,,,,,
60,-591,-409,401.212,TRUE,721.2225731,TRUE,,,,,,,
60,-591,-406,404.647,TRUE,719.5255381,TRUE,,,,,,,
61,-591,-408,408.572,TRUE,720.7398976,TRUE,,,,,,,
58,-591,-408,415.231,TRUE,720.4921929,TRUE,,,,,,,
62,-590,-408,416.62,TRUE,720.0055555,TRUE,,,,,,,
67,-592,-405,416.616,TRUE,720.4012771,TRUE,,,,,,,
92,-591,-407,421.229,TRUE,723.4597432,TRUE,,,,,,,
49,-590,-407,422.425,TRUE,718.4358009,TRUE,,,,,,,
52,-590,-408,422.87,TRUE,719.2134593,TRUE,,,,,,,
51,-591,-406,422.965,TRUE,718.8309954,TRUE,,,,,,,
51,-587,-382,422.328,TRUE,702.2065223,TRUE,,,,,,,
52,-599,-371,425.392,TRUE,706.5026539,TRUE,,,,,,,
50,-601,-371,428.054,TRUE,708.0550826,TRUE,,,,,,,
51,-601,-367,429.39,TRUE,706.0389508,TRUE,,,,,,,
51,-602,-366,438.412,TRUE,706.3717152,TRUE,,,,,,,
52,-600,-368,446.132,TRUE,705.781836,TRUE,,,,,,,
49,-599,-367,456.687,TRUE,704.1952854,TRUE,,,,,,,
50,-600,-367,459.722,TRUE,705.1163025,TRUE,,,,,,,
82,-600,-368,471.756,TRUE,708.6240188,TRUE,,,,,,,
78,-600,-368,482.233,TRUE,708.1722954,TRUE,,,,,,,
73,-601,-366,502.834,TRUE,707.4503516,TRUE,,,,,,,
55,-600,-368,504.281,TRUE,706.0092067,TRUE,,,,,,,
22,-602,-352,509.762,TRUE,697.7048086,TRUE,,,,,,,
8,-601,-358,514.395,TRUE,699.592024,TRUE,,,,,,,
-39,-609,-353,513.326,TRUE,704.9900709,TRUE,,,,,,,
-55,-611,-358,504.493,TRUE,710.2886737,TRUE,,,,,,,
-79,-618,-368,501.902,TRUE,723.5944997,TRUE,,,,,,,
-90,-622,-371,499.729,TRUE,729.8116195,TRUE,,,,,,,
-114,-626,-375,497.019,TRUE,738.5776872,TRUE,,,,,,,
-131,-624,-385,494.049,TRUE,744.823469,TRUE,,,,,,,
-158,-613,-419,497.072,TRUE,759.1403032,TRUE,,,,,,,
-170,-599,-441,498.668,TRUE,763.008519,TRUE,,,,,,,
-185,-583,-474,499.524,TRUE,773.8152234,TRUE,,,,,,,
-208,-567,-485,498.267,TRUE,774.5824682,TRUE,,,,,,,
-223,-566,-488,496.381,TRUE,779.8903769,TRUE,,,,,,,
-253,-556,-498,496.769,TRUE,788.1300654,TRUE,,,,,,,
-276,-552,-494,495.288,TRUE,790.516287,TRUE,,,,,,,
-293,-543,-494,481.923,TRUE,790.401164,TRUE,,,,,,,
-295,-538,-487,481.191,TRUE,783.3504963,TRUE,,,,,,,
-234,-526,-488,477.194,TRUE,754.7025904,TRUE,,,,,,,
-230,-507,-493,482.064,TRUE,743.638353,TRUE,,,,,,,
-219,-464,-527,485.44,TRUE,735.5175049,TRUE,,,,,,,
-234,-459,-530,485.459,TRUE,739.146129,TRUE,,,,,,,
-242,-448,-575,480.876,TRUE,768.0449206,TRUE,,,,,,,
-285,-458,-569,482.702,TRUE,784.0599467,TRUE,,,,,,,
-369,-462,-569,482.404,TRUE,820.588813,TRUE,,,,,,,
-422,-472,-555,485.565,TRUE,841.9578374,TRUE,,,,,,,
-480,-481,-544,489.131,TRUE,870.4579255,TRUE,,,,,,,
-485,-475,-521,491.51,TRUE,855.7400306,TRUE,,,,,,,
-497,-458,-470,489.204,TRUE,823.208965,TRUE,,,,,,,
-530,-461,-397,491.468,TRUE,806.8643009,TRUE,,,,,,,
-544,-440,-310,488.832,TRUE,765.2685803,TRUE,,,,,,,
-555,-432,-314,492.36,TRUE,770.2239934,TRUE,,,,,,,
-561,-413,-309,491.995,TRUE,762.0833288,TRUE,,,,,,,
-551,-367,-265,495.478,TRUE,713.1023769,TRUE,,,,,,,
-547,-335,-249,503.084,TRUE,688.0661305,TRUE,,,,,,,
-547,-301,-230,510.719,TRUE,665.3645617,TRUE,,,,,,,
-549,-269,-186,514.581,TRUE,639.0289508,TRUE,,,,,,,
-553,-226,-268,516.889,TRUE,654.7587342,TRUE,,,,,,,
-554,-206,-280,522.213,TRUE,654.0275224,TRUE,,,,,,,
-553,-199,-284,525.156,TRUE,652.7373132,TRUE,,,,,,,
-550,-174,-257,523.551,TRUE,631.5259298,TRUE,,,,,,,
-552,-159,-231,524.7,TRUE,619.1494165,TRUE,,,,,,,
-553,-155,-217,525.289,TRUE,613.9405509,TRUE,,,,,,,
-547,-129,-189,522.408,TRUE,592.9342291,TRUE,,,,,,,
-546,-127,-173,523.652,TRUE,586.663447,TRUE,,,,,,,
-546,-135,-179,526.454,TRUE,590.2389347,TRUE,,,,,,,
-548,-135,-195,525.647,TRUE,597.1214282,TRUE,,,,,,,
-543,-121,-176,524.905,TRUE,583.4946444,TRUE,,,,,,,
-536,-115,-150,525.564,TRUE,568.3493644,TRUE,,,,,,,
-535,-111,-143,527.725,TRUE,564.7964235,TRUE,,,,,,,
-525,-113,-150,529.29,TRUE,557.578694,TRUE,,,,,,,
-519,-100,-140,527.251,TRUE,546.773262,TRUE,,,,,,,
-501,-83,-124,526.598,TRUE,522.7485055,TRUE,,,,,,,
-493,-77,-115,525.176,TRUE,512.0576139,TRUE,,,,,,,
-474,-56,-103,522.727,TRUE,488.283729,TRUE,,,,,,,
-472,-43,-98,516.141,TRUE,483.9803715,TRUE,,,,,,,
-479,-19,-69,513.277,TRUE,484.3170449,TRUE,,,,,,,
-481,-9,-55,513.049,TRUE,484.2179261,TRUE,,,,,,,
-481,7,-35,513.075,TRUE,482.3225062,TRUE,,,,,,,
-476,-1,-25,514.119,TRUE,476.6571095,TRUE,,,,,,,
-462,-18,-14,513.888,TRUE,462.5624282,TRUE,,,,,,,
-456,-21,-10,509.829,TRUE,456.5928164,TRUE,,,,,,,
-426,-19,-12,511.731,TRUE,426.5923112,TRUE,,,,,,,
-418,-15,-10,516.71,TRUE,418.3885754,TRUE,,,,,,,
-415,10,-11,521.01,TRUE,415.2661797,TRUE,,,,,,,
-411,21,-21,523.784,TRUE,412.0715957,TRUE,,,,,,,
-414,67,-39,520.932,TRUE,421.1959164,TRUE,,,,,,,
-419,72,-35,514.66,TRUE,426.5794182,TRUE,,,,,,,
-420,67,-22,522.537,TRUE,425.8790908,TRUE,,,,,,,
-424,69,-24,522.203,TRUE,430.2476031,TRUE,,,,,,,
-423,67,-25,520.624,TRUE,429.002331,TRUE,,,,,,,
-417,64,-32,515.516,TRUE,423.0945521,TRUE,,,,,,,
-414,56,-30,510.052,TRUE,418.8460338,TRUE,,,,,,,
-407,51,-25,500.72,TRUE,410.9440351,TRUE,,,,,,,
-403,54,-30,502.159,TRUE,407.7070026,TRUE,,,,,,,
-399,64,-36,504.192,TRUE,405.7006285,TRUE,,,,,,,
-397,66,-39,505.366,TRUE,404.3340203,TRUE,,,,,,,
-399,71,-40,504.953,TRUE,407.2370317,TRUE,,,,,,,
-399,73,-40,503.831,TRUE,407.5904808,TRUE,,,,,,,
-397,83,-47,500.361,TRUE,408.2976855,TRUE,,,,,,,
-395,85,-52,501.041,TRUE,407.3745206,TRUE,,,,,,,
-391,87,-54,502.628,TRUE,404.1856009,TRUE,,,,,,,
-391,86,-55,501.554,TRUE,404.1064216,TRUE,,,,,,,
-388,87,-56,499.802,TRUE,401.558215,TRUE,,,,,,,
-385,89,-52,499.289,TRUE,398.5599077,TRUE,,,,,,,
-384,89,-53,499.964,TRUE,397.7260364,TRUE,,,,,,,
-384,92,-51,501.352,TRUE,398.1469578,TRUE,,,,,,,
-384,92,-47,504.684,TRUE,397.6543725,TRUE,,,,,,,
-388,92,-44,505.357,TRUE,401.1782646,TRUE,,,,,,,
-389,92,-47,504.133,TRUE,402.4847823,TRUE,,,,,,,
-391,92,-45,498.323,TRUE,404.1905491,TRUE,,,,,,,
-392,94,-49,493.207,TRUE,406.0800414,TRUE,,,,,,,
-395,94,-56,492.895,TRUE,409.874371,TRUE,,,,,,,
-396,95,-59,494.371,TRUE,411.4875454,TRUE,,,,,,,
-394,94,-65,495.314,TRUE,410.2401736,TRUE,,,,,,,
-394,93,-69,497.137,TRUE,410.6653139,TRUE,,,,,,,
-386,94,-75,502.398,TRUE,404.2981573,TRUE,,,,,,,
-383,94,-81,503.907,TRUE,402.5990561,TRUE,,,,,,,
-367,97,-89,507,TRUE,389.89614,TRUE,,,,,,,
-360,97,-92,504.719,TRUE,384.0221348,TRUE,,,,,,,
-349,105,-90,499.955,TRUE,375.4011188,TRUE,,,,,,,
-345,107,-91,497.203,TRUE,372.4983221,TRUE,,,,,,,
-337,117,-87,493.211,TRUE,367.1879628,TRUE,,,,,,,
-336,122,-87,491.118,TRUE,367.8980837,TRUE,,,,,,,
-343,127,-84,489.017,TRUE,375.2785632,TRUE,,,,,,,
-349,132,-84,490.433,TRUE,382.466992,TRUE,,,,,,,
-362,135,-82,492.539,TRUE,394.9594916,TRUE,,,,,,,
-368,137,-83,497.245,TRUE,401.3502211,TRUE,,,,,,,
-395,130,-87,497.025,TRUE,424.8458544,TRUE,,,,,,,
-411,126,-85,501.075,TRUE,438.2031492,TRUE,,,,,,,
-414,118,-84,503.139,TRUE,438.6068855,TRUE,,,,,,,
-424,110,-83,506.429,TRUE,445.8306854,TRUE,,,,,,,
-427,95,-82,507.592,TRUE,445.0595466,TRUE,,,,,,,
-430,75,-79,506.955,TRUE,443.5831376,TRUE,,,,,,,
-434,70,-76,510.111,TRUE,446.1300259,TRUE,,,,,,,
-436,59,-69,516.956,TRUE,445.3515465,TRUE,,,,,,,
-435,54,-63,524.395,TRUE,442.8430873,TRUE,,,,,,,
-439,48,-55,526.317,TRUE,445.028089,TRUE,,,,,,,
-440,47,-56,526.318,TRUE,446.03251,TRUE,,,,,,,
-437,44,-50,527.956,TRUE,442.0463777,TRUE,,,,,,,
-437,39,-42,532.387,TRUE,440.7425552,TRUE,,,,,,,
-436,35,-35,543.26,TRUE,438.8006381,TRUE,,,,,,,
-438,31,-33,550.711,TRUE,440.3339642,TRUE,,,,,,,
-437,29,-26,551.152,TRUE,438.7322646,TRUE,,,,,,,
-433,27,-22,547.614,TRUE,434.3984346,TRUE,,,,,,,
-429,24,-17,544.535,TRUE,430.0069767,TRUE,,,,,,,
-432,24,-13,540.41,TRUE,432.8614097,TRUE,,,,,,,
-428,21,-7,537.15,TRUE,428.5720476,TRUE,,,,,,,
-426,20,4,528.343,TRUE,426.4879834,TRUE,,,,,,,
-424,16,19,524.204,TRUE,424.7269711,TRUE,,,,,,,
-425,8,24,509.311,TRUE,425.7522754,TRUE,,,,,,,
-424,1,32,507.126,TRUE,425.2070084,TRUE,,,,,,,
-423,1,40,508.757,TRUE,424.8882206,TRUE,,,,,,,
-424,-1,41,506.084,TRUE,425.9788727,TRUE,,,,,,,
-425,-2,47,498.771,TRUE,427.5956033,TRUE,,,,,,,
-430,-1,46,491.795,TRUE,432.4546219,TRUE,,,,,,,
-436,-3,51,478.773,TRUE,438.9829154,TRUE,,,,,,,
-439,-2,51,480.001,TRUE,441.9570115,TRUE,,,,,,,
-440,-4,48,492.916,TRUE,442.6285124,TRUE,,,,,,,
-439,-6,46,496.261,TRUE,441.4442207,TRUE,,,,,,,
-439,-3,26,487.582,TRUE,439.7794902,TRUE,,,,,,,
-440,-2,24,488.365,TRUE,440.658598,TRUE,,,,,,,
-439,0,21,496.159,TRUE,439.5019909,TRUE,,,,,,,
-437,0,17,506.76,TRUE,437.3305386,TRUE,,,,,,,
-435,1,15,517.032,TRUE,435.2596926,TRUE,,,,,,,
-437,2,12,518.472,TRUE,437.1693036,TRUE,,,,,,,
-437,6,9,510.727,TRUE,437.1338468,TRUE,,,,,,,
-438,4,10,495.421,TRUE,438.1324001,TRUE,,,,,,,
-437,7,11,485.738,TRUE,437.1944647,TRUE,,,,,,,
-438,7,9,472.649,TRUE,438.1483767,TRUE,,,,,,,
-437,5,9,470.01,TRUE,437.1212646,TRUE,,,,,,,
-439,5,5,478.257,TRUE,439.0569439,TRUE,,,,,,,
-439,5,10,481.105,TRUE,439.1423459,TRUE,,,,,,,
-436,6,8,492.614,TRUE,436.1146638,TRUE,,,,,,,
-436,6,6,496.272,TRUE,436.082561,TRUE,,,,,,,
-437,8,7,495.388,TRUE,437.1292715,TRUE,,,,,,,
-436,8,6,488.836,TRUE,436.1146638,TRUE,,,,,,,
-434,7,5,479.346,TRUE,434.0852451,TRUE,,,,,,,
-436,5,4,472.171,TRUE,436.0470158,TRUE,,,,,,,
-435,7,5,456.414,TRUE,435.0850492,TRUE,,,,,,,
-435,9,5,446.216,TRUE,435.121822,TRUE,,,,,,,
-431,9,5,436.932,TRUE,431.1229523,TRUE,,,,,,,
-427,8,4,433.938,TRUE,427.0936665,TRUE,,,,,,,
-427,10,5,430.502,TRUE,427.1463449,TRUE,,,,,,,
-428,9,6,417.624,TRUE,428.1366604,TRUE,,,,,,,
-426,9,13,408.941,TRUE,426.2933262,TRUE,,,,,,,
-428,9,19,392.899,TRUE,428.516044,TRUE,,,,,,,
-428,9,17,387.076,TRUE,428.4320249,TRUE,,,,,,,
-427,8,17,368.067,TRUE,427.4131491,TRUE,,,,,,,
-427,9,17,360.003,TRUE,427.4330357,TRUE,,,,,,,
-427,8,17,346.872,TRUE,427.4131491,TRUE,,,,,,,
-427,8,17,342.237,TRUE,427.4131491,TRUE,,,,,,,
-426,9,18,338.473,TRUE,426.4750872,TRUE,,,,,,,
-427,10,19,332.214,TRUE,427.5394719,TRUE,,,,,,,
-427,10,16,326.305,TRUE,427.4166585,TRUE,,,,,,,
-427,8,18,323.637,TRUE,427.4540911,TRUE,,,,,,,
-427,10,17,316.37,TRUE,427.4552608,TRUE,,,,,,,
-429,10,17,314.775,TRUE,429.4531406,TRUE,,,,,,,
-430,9,16,310.24,TRUE,430.3916821,TRUE,,,,,,,
-428,9,17,309.982,TRUE,428.4320249,TRUE,,,,,,,
-431,8,18,318.198,TRUE,431.4498812,TRUE,,,,,,,
-434,9,17,322.371,TRUE,434.4260582,TRUE,,,,,,,
-433,9,14,323.317,TRUE,433.3197434,TRUE,,,,,,,
-435,9,13,328.387,TRUE,435.2872615,TRUE,,,,,,,
-434,7,11,328.921,TRUE,434.1958084,TRUE,,,,,,,
-434,7,0,333.39,TRUE,434.0564479,TRUE,,,,,,,
-434,8,1,331.297,TRUE,434.0748783,TRUE,,,,,,,
-434,7,1,339.796,TRUE,434.0575999,TRUE,,,,,,,
-431,8,2,348.457,TRUE,431.0788791,TRUE,,,,,,,
-430,5,0,367.207,TRUE,430.0290688,TRUE,,,,,,,
-431,9,0,375.332,TRUE,431.0939573,TRUE,,,,,,,
-429,8,3,398.157,TRUE,429.0850731,TRUE,,,,,,,
-429,9,4,406.941,TRUE,429.1130387,TRUE,,,,,,,
-428,9,4,431.565,TRUE,428.1133028,TRUE,,,,,,,
-430,9,5,435.037,TRUE,430.1232382,TRUE,,,,,,,
-430,9,4,451.968,TRUE,430.1127759,TRUE,,,,,,,
-428,9,6,458.738,TRUE,428.1366604,TRUE,,,,,,,
-426,11,5,468.723,TRUE,426.1713271,TRUE,,,,,,,
-429,9,6,472.748,TRUE,429.136342,TRUE,,,,,,,
-428,11,4,473.798,TRUE,428.1600168,TRUE,,,,,,,
-428,12,3,477.487,TRUE,428.178701,TRUE,,,,,,,
-428,12,2,479.508,TRUE,428.1728623,TRUE,,,,,,,
-428,11,1,482.375,TRUE,428.1424996,TRUE,,,,,,,
-427,11,3,484.778,TRUE,427.1521977,TRUE,,,,,,,
-426,11,2,488.437,TRUE,426.1466884,TRUE,,,,,,,
-428,11,3,483.484,TRUE,428.1518422,TRUE,,,,,,,
-427,11,3,465.971,TRUE,427.1521977,TRUE,,,,,,,
-426,10,4,453.468,TRUE,426.1361285,TRUE,,,,,,,
-427,10,3,440.625,TRUE,427.1276156,TRUE,,,,,,,
-427,9,5,435.148,TRUE,427.1241037,TRUE,,,,,,,
-428,11,4,431.302,TRUE,428.1600168,TRUE,,,,,,,
-427,11,5,430.346,TRUE,427.170926,TRUE,,,,,,,
-425,12,5,424.778,TRUE,425.198777,TRUE,,,,,,,
-426,11,2,422.624,TRUE,426.1466884,TRUE,,,,,,,
-423,10,4,419.893,TRUE,423.1370936,TRUE,,,,,,,
-422,11,2,420.346,TRUE,422.1480783,TRUE,,,,,,,
-423,12,5,418.944,TRUE,423.1997164,TRUE,,,,,,,
-422,14,3,414.587,TRUE,422.2428211,TRUE,,,,,,,
-421,15,4,413.347,TRUE,421.286126,TRUE,,,,,,,
-422,15,4,415.078,TRUE,422.2854485,TRUE,,,,,,,
-420,16,5,415.012,TRUE,420.3343907,TRUE,,,,,,,
-419,18,5,422.262,TRUE,419.416261,TRUE,,,,,,,
-417,18,5,422.058,TRUE,417.4182555,TRUE,,,,,,,
-418,20,5,431.975,TRUE,418.5080644,TRUE,,,,,,,
-417,21,6,431.504,TRUE,417.5715508,TRUE,,,,,,,
-419,21,8,437.242,TRUE,419.6021926,TRUE,,,,,,,
-419,22,5,438.161,TRUE,419.606959,TRUE,,,,,,,
-420,22,5,439.829,TRUE,420.6055159,TRUE,,,,,,,
-422,22,4,443.23,TRUE,422.5920018,TRUE,,,,,,,
-426,24,5,448.586,TRUE,426.704816,TRUE,,,,,,,
-425,20,7,445.561,TRUE,425.5279074,TRUE,,,,,,,
